SN,idx_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr,z_uni,m_b_uni,m_b_err_uni,x1_uni,x1_err_uni,c_uni,c_err_uni,mu_uni,mu_err_uni,sn_kpr
2005bg,788,SN05bg_050415_b01_DUP_WF.dat,5.083639107492598,3768.0,8976.0,47.353642290436404,csp,0.0242,15.82,0.09,0.24,0.15,0.04,0.01,35.05,0.13,2005bg
2005bl,81,sn2005bl-20050417.214-ui.flm,-5.451828994393608,3470.0,9970.0,2.1541520381614454,bsnip,,,,,,,,,,2005bl
2005bl,574,sn2005bl-20050416.34-fast.flm,-6.297482569381213,3456.0,7186.0,4.209621609604668,cfa,,,,,,,,,,2005bl
2005bl,789,SN05bl_050419_b01_DUP_WF.dat,-3.573032830213845,3764.0,8968.0,5.939850527916692,csp,,,,,,,,,,2005bl
2005bo,575,sn2005bo-20050418.21-fast.flm,0.4615858036729178,3490.0,7258.0,41.21386185465089,cfa,0.015,15.67,0.15,-1.43,0.22,0.35,0.01,33.95,0.18,2005bo
2005bo,790,SN05bo_050418_b01_DUP_WF.dat,0.4813116927012272,3800.0,9058.0,44.471272488007145,csp,0.015,15.67,0.15,-1.43,0.22,0.35,0.01,33.95,0.18,2005bo
2005bo,791,SN05bo_050419_b01_DUP_WF.dat,1.4774690897539269,3800.0,9058.0,36.39092480055881,csp,0.015,15.67,0.15,-1.43,0.22,0.35,0.01,33.95,0.18,2005bo
2005cf,82,sn2005cf-20050610.277-ui.flm,-2.03783355738521,3340.0,10382.0,24.884861086321763,bsnip,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,83,sn2005cf-20050611.205-ui.flm,-1.1157908751552146,3340.0,10382.0,115.43884393278331,bsnip,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,576,sn2005cf-20050607.23-fast.flm,-5.065273269404514,3516.0,7312.0,194.82165347623214,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,577,sn2005cf-20050608.25-fast.flm,-4.0518211833358055,3510.0,7312.0,211.2106034768824,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,578,sn2005cf-20050609.27-fast.flm,-3.0383690972670974,3510.0,7312.0,215.762394632037,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,579,sn2005cf-20050610.34-fast.flm,-1.9752379873684442,3510.0,7312.0,185.8329479688467,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,580,sn2005cf-20050611.32-fast.flm,-1.001529120355016,3510.0,7312.0,168.15403106219108,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,581,sn2005cf-20050612.36-fast.flm,0.031794575248562336,3510.0,7312.0,236.04763295436715,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,582,sn2005cf-20050613.29-fast.flm,0.9558244184320448,3516.0,7312.0,178.1921180498193,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,583,sn2005cf-20050614.31-fast.flm,1.9692765045007528,3520.0,7320.0,170.9972969128014,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,584,sn2005cf-20050615.24-fast.flm,2.893306347684236,3516.0,7312.0,175.26847340447793,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,585,sn2005cf-20050616.19-fast.flm,3.837207800402588,3524.0,7304.0,173.7530284901355,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,586,sn2005cf-20050617.23-fast.flm,4.8705314960061665,3520.0,7312.0,171.76105700227882,cfa,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,977,2005cf_20050606_3200_9720_00.dat,-6.287377255553209,3232.0,9608.0,413.675720320604,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,978,2005cf_20050608_3365_9997_00.dat,-4.300216302471073,3396.0,9882.0,61.6157269583509,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,979,2005cf_20050609_3335_9999_00.dat,-3.306635825930005,3368.0,9884.0,77.7016585315435,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,980,2005cf_20050611_3331_9999_00.dat,-1.3194748728478691,3362.0,9884.0,139.01150263200321,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,981,2005cf_20050612_3201_9285_00.dat,-0.3258943963068005,3234.0,9176.0,279.87000521225673,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,982,2005cf_20050616_3200_9721_00.dat,3.648427509857472,3234.0,9608.0,334.1408312313584,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,983,2005cf_20050616_3574_9298_00.dat,3.648427509857472,3604.0,9188.0,30.520058161179534,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,984,2005cf_20050617_3322_9056_00.dat,4.64200798639854,3354.0,8948.0,162.41302943151982,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,985,2005cf_20050618_3258_9998_00.dat,5.635588462939607,3292.0,9884.0,167.58846145216262,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,986,2005cf_20050619_3335_9566_00.dat,6.6291689394806745,3366.0,9454.0,109.04876806371807,other,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1026,sn2005cf-20050606.7-uvot-clip.flm,-6.287377255553209,2040.0,4918.0,221.53275321025063,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1027,sn2005cf-20050606.7-uvot.flm,-6.287377255553209,2040.0,9606.0,353.1788656728984,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1028,sn2005cf-20050609.5-uvot-clip.flm,-3.306635825930005,2536.0,4918.0,148.78096461237644,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1029,sn2005cf-20050609.5-uvot.flm,-3.306635825930005,2040.0,9882.0,28.2849643116364,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1030,sn2005cf-20050610.7-uvot-clip.flm,-2.3130553493889368,2338.0,4918.0,201.18089338959192,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1031,sn2005cf-20050610.7-uvot.flm,-2.3130553493889368,2040.0,9884.0,31.58696171526515,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1032,sn2005cf-20050611.6-uvot-clip.flm,-1.3194748728478691,2140.0,4916.0,49.95543206028829,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1033,sn2005cf-20050611.6-uvot.flm,-1.3194748728478691,2140.0,9884.0,71.70225433505392,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1034,sn2005cf-20050617.3-uvot-clip.flm,4.64200798639854,2140.0,4918.0,278.36026042151957,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005cf,1035,sn2005cf-20050617.3-uvot.flm,4.64200798639854,1966.0,9608.0,292.87812652504766,uv,0.006999999999999999,13.23,0.31,-0.42,0.08,0.05,0.01,32.36,0.35,2005cf
2005el,84,sn2005el-20050926.496-ui-corrected.flm,-6.562158220929433,3310.0,10294.0,98.37041907057105,bsnip,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,85,sn2005el-20051004.534-ui-corrected.flm,1.357755860122546,3322.0,10294.0,73.68068532087534,bsnip,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,587,sn2005el-20050927.47-fast.flm,-5.602467213843113,3486.0,7252.0,93.3631738804817,cfa,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,588,sn2005el-20050928.47-fast.flm,-4.617158171662033,3486.0,7252.0,110.18149651741831,cfa,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,589,sn2005el-20050929.48-fast.flm,-3.6219960390571337,3486.0,7252.0,108.72705108495614,cfa,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,590,sn2005el-20051005.49-fast.flm,2.299711304445996,3486.0,7252.0,118.94464284731451,cfa,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,591,sn2005el-20051007.48-fast.flm,4.260476298391507,3486.0,7252.0,69.16242174862569,cfa,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,792,SN05el_050926_b01_DUP_WF.dat,-6.735572612517678,3798.0,9048.0,112.82955597989825,csp,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,793,SN05el_050927_b01_DUP_WF.dat,-5.7305573894746225,3798.0,9048.0,120.45116392335363,csp,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005el,794,SN05el_051005_b01_DUP_WF.dat,2.191327309697967,3798.0,9048.0,79.70551722687455,csp,0.0149,14.81,0.15,-1.75,0.07,-0.05,0.01,34.03,0.18,2005el
2005eq,86,sn2005eq-20051004.512-ui.flm,-6.468560521756464,3282.0,10154.0,18.888783887846518,bsnip,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,87,sn2005eq-20051007.633-br-corrected.flm,-3.4354509381611216,3230.0,9016.0,198.09302952657788,bsnip,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,88,sn2005eq-20051011.376-ui-corrected.flm,0.20214251630378466,3280.0,10154.0,66.96812240145877,bsnip,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,592,sn2005eq-20051005.41-fast.flm,-5.595849081169312,3440.0,7152.0,55.46548428690306,cfa,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,593,sn2005eq-20051007.40-fast.flm,-3.6618894299837517,3440.0,7152.0,31.8725307407168,cfa,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,594,sn2005eq-20051009.42-fast.flm,-1.6987746081784068,3440.0,7152.0,6.853735762516315,cfa,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,595,sn2005eq-20051011.39-fast.flm,0.2157482625963181,3440.0,7152.0,63.42757199453706,cfa,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,596,sn2005eq-20051012.33-fast.flm,1.1292769420540012,3440.0,7152.0,51.09642587731829,cfa,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,795,SN05eq_051005_b01_DUP_WF.dat,-5.693032983188124,3746.0,8924.0,34.14889330302762,csp,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,796,SN05eq_051018_b01_NTT_EM.dat,6.892282334569807,3162.0,5100.0,22.236279134042267,csp,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,797,SN05eq_051018_g01_NTT_EM.dat,6.86312716414801,3940.0,9862.0,26.39204620000502,csp,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eq,798,SN05eq_051018_r01_NTT_EM.dat,6.872845554590308,5690.0,9862.0,14.25518158318566,csp,0.0284,16.24,0.08,1.11,0.09,0.06,0.01,35.55,0.13,2005eq
2005eu,89,sn2005eu-20051011.350-ui-corrected.flm,-5.154121171130122,3262.0,10094.0,18.291889596498443,bsnip,0.0341,16.36,0.07,0.76,0.13,-0.07,0.02,35.94,0.17,2005eu
2005eu,597,sn2005eu-20051011.37-fast.flm,-5.134795632426791,3420.0,7110.0,58.54665898724833,cfa,0.0341,16.36,0.07,0.76,0.13,-0.07,0.02,35.94,0.17,2005eu
2005hc,598,sn2005hc-20051030.32-fast.flm,5.329177581888564,3402.0,7030.0,36.412592107153436,cfa,0.045,17.30,0.05,0.39,0.06,0.03,0.01,36.55,0.11,2005hc
2005hc,599,sn2005hc-20051031.29-fast.flm,6.256573034783722,3384.0,7030.0,23.577567210446137,cfa,0.045,17.30,0.05,0.39,0.06,0.03,0.01,36.55,0.11,2005hc
2005hc,799,SN05hc_051018_g01_NTT_EM.dat,-6.248924412525038,3878.0,9702.0,5.959756088915915,csp,0.045,17.30,0.05,0.39,0.06,0.03,0.01,36.55,0.11,2005hc
2005hc,800,SN05hc_051022_b01_MGH_BC.dat,-2.281201598685938,3766.0,6968.0,45.681524220648,csp,0.045,17.30,0.05,0.39,0.06,0.03,0.01,36.55,0.11,2005hc
2005hc,801,SN05hc_051024_b01_MGH_BC.dat,-0.4455322486988508,3766.0,6968.0,41.44067169622861,csp,0.045,17.30,0.05,0.39,0.06,0.03,0.01,36.55,0.11,2005hc
2005iq,90,sn2005iq-20051107.215-deimos.flm,-6.0780837934239615,4792.0,9678.0,113.09462754478253,bsnip,0.0329,16.78,0.07,-1.33,0.10,-0.02,0.01,35.97,0.12,2005iq
2005iq,600,sn2005iq-20051107.21-fast.flm,-6.082919182278562,3432.0,7126.0,27.05776780993679,cfa,0.0329,16.78,0.07,-1.33,0.10,-0.02,0.01,35.97,0.12,2005iq
2005kc,601,sn2005kc-20051130.11-fast.flm,6.731223894710692,3500.0,7248.0,70.62998170227691,cfa,0.0139,15.55,0.16,-0.84,0.07,0.29,0.01,34.03,0.19,2005kc
2005kc,802,SN05kc_051124_b01_DUP_MS.dat,0.7910394830883474,3776.0,7130.0,39.39108864923029,csp,0.0139,15.55,0.16,-0.84,0.07,0.29,0.01,34.03,0.19,2005kc
2005kc,803,SN05kc_051125_b01_DUP_MS.dat,1.7859957441968692,3776.0,7130.0,86.3408202414432,csp,0.0139,15.55,0.16,-0.84,0.07,0.29,0.01,34.03,0.19,2005kc
2005ke,602,sn2005ke-20051125.30-fast.flm,0.09254836398451227,3526.0,7324.0,146.85854056866074,cfa,,,,,,,,,,2005ke
2005ke,603,sn2005ke-20051127.27-fast.flm,2.0529814505161257,3526.0,7324.0,92.86226264562536,cfa,,,,,,,,,,2005ke
2005ke,604,sn2005ke-20051201.29-fast.flm,6.0534591194955825,3532.0,7324.0,167.2799550933189,cfa,,,,,,,,,,2005ke
2005ke,804,SN05ke_051123_b01_DUP_MS.dat,-1.9773505292146951,3814.0,7202.0,62.249170344366036,csp,,,,,,,,,,2005ke
2005ke,805,SN05ke_051124_b01_DUP_MS.dat,-0.9822068304645954,3814.0,7204.0,89.06086241018656,csp,,,,,,,,,,2005ke
2005ke,806,SN05ke_051125_b01_DUP_MS.dat,-0.006966005708033963,3814.0,7204.0,147.25696919721383,csp,,,,,,,,,,2005ke
2005ke,807,SN05ke_051125_b01_T60_CS.dat,-0.09652893891065484,3238.0,9492.0,57.07623456023792,csp,,,,,,,,,,2005ke
2005ki,91,sn2005ki-20051202.649-deimos.flm,1.2578406545473524,3830.0,8846.0,229.408429330412,bsnip,0.0204,15.55,0.11,-1.89,0.08,-0.01,0.01,34.66,0.15,2005ki
2005ki,605,sn2005ki-20051202.52-fast.flm,1.1312716651263466,3478.0,7226.0,58.17748017251089,cfa,0.0204,15.55,0.11,-1.89,0.08,-0.01,0.01,34.66,0.15,2005ki
2005ki,808,SN05ki_051125_b01_DUP_MS.dat,-5.9330440236046345,3762.0,7102.0,72.64208574401377,csp,0.0204,15.55,0.11,-1.89,0.08,-0.01,0.01,34.66,0.15,2005ki
2005ku,809,SN05ku_051122_b01_MGH_BC.dat,-2.3521219314641733,3768.0,6972.0,63.89094587624208,csp,0.0437,17.55,0.06,-0.94,0.43,0.14,0.02,36.39,0.13,2005ku
2005ku,810,SN05ku_051125_b01_DUP_MS.dat,0.5461820344249022,3668.0,6922.0,27.83402915550418,csp,0.0437,17.55,0.06,-0.94,0.43,0.14,0.02,36.39,0.13,2005ku
2005lz,92,sn2005lz-20060101.381-deimos.flm,0.45100211520732203,4774.0,9582.0,67.20217441013469,bsnip,0.0402,17.59,0.06,-1.53,0.20,0.14,0.01,36.37,0.17,2005lz
2005lz,606,sn2005lz-20051227.29-fast.flm,-4.423842403968263,3404.0,7044.0,25.70917765016827,cfa,0.0402,17.59,0.06,-1.53,0.20,0.14,0.01,36.37,0.17,2005lz
2005m,607,sn2005M-20050201.30-fast.flm,-2.35518590997969,3468.0,7200.0,69.46876572355319,cfa,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005m,608,sn2005M-20050202.34-fast.flm,-1.3375733855241156,3468.0,7204.0,60.5222822919977,cfa,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005m,609,sn2005M-20050204.26-fast.flm,0.5410958904108449,3468.0,7200.0,52.02995035552739,cfa,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005m,610,sn2005M-20050209.33-fast.flm,5.501956947162029,3468.0,7200.0,31.43552840205751,cfa,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005m,811,SN05M_050204_b01_DUP_WF.dat,0.4921722113117352,3772.0,8986.0,42.39535591561153,csp,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005m,812,SN05M_050208_b01_DUP_WF.dat,4.425636007807456,3772.0,8986.0,60.887551695053176,csp,0.023,15.88,0.10,0.76,0.06,0.06,0.01,35.13,0.14,2005m
2005mc,93,sn2005mc-20060105.368-ui.flm,6.603454279617834,3282.0,10190.0,26.63085831584441,bsnip,0.026,17.23,0.09,-3.10,0.27,0.32,0.02,35.38,0.18,2005mc
2005mc,611,sn2005mc-20051227.37-fast.flm,-2.1731899756203963,3466.0,7176.0,48.92156328937403,cfa,0.026,17.23,0.09,-3.10,0.27,0.32,0.02,35.38,0.18,2005mc
2005mc,612,sn2005mc-20060104.38-fast.flm,5.639759622558692,3458.0,7178.0,26.060815935863427,cfa,0.026,17.23,0.09,-3.10,0.27,0.32,0.02,35.38,0.18,2005mc
2005ms,94,sn2005ms-20060106.400-ui.flm,-1.938150846076478,3282.0,10190.0,27.75125720862609,bsnip,0.0259,16.11,0.09,0.18,0.12,0.01,0.01,35.42,0.18,2005ms
2005na,95,sn2005na-20060105.335-ui.flm,0.4326127667494873,3278.0,10180.0,40.511672484898895,bsnip,0.0268,15.92,0.08,-0.75,0.08,-0.05,0.01,35.26,0.13,2005na
2005na,96,sn2005na-20060106.361-ui-corrected.flm,1.432299025056355,3278.0,10180.0,21.47517539297236,bsnip,0.0268,15.92,0.08,-0.75,0.08,-0.05,0.01,35.26,0.13,2005na
2005na,613,sn2005na-20060104.34-fast.flm,-0.5368685461353767,3454.0,7170.0,52.03433161916272,cfa,0.0268,15.92,0.08,-0.75,0.08,-0.05,0.01,35.26,0.13,2005na
2005na,614,sn2005na-20060107.32-fast.flm,2.366703627123309,3454.0,7170.0,56.14497049968358,cfa,0.0268,15.92,0.08,-0.75,0.08,-0.05,0.01,35.26,0.13,2005na
2005na,615,sn2005na-20060109.43-fast.flm,4.422588622281341,3464.0,7170.0,68.64776101156247,cfa,0.0268,15.92,0.08,-0.75,0.08,-0.05,0.01,35.26,0.13,2005na
2005w,97,sn2005w-20050211.200-br.flm,0.6631053362893924,5054.0,10060.0,2.6092297516972356,bsnip,0.008,14.16,0.27,-0.75,0.09,0.24,0.01,32.79,0.29,2005w
2006ac,616,sn2006ac-20060221.43-fast.flm,6.338541656485821,3520.0,7194.0,56.80306559316092,cfa,0.0239,16.14,0.09,-1.08,0.12,0.12,0.01,35.03,0.18,2006ac
2006al,617,sn2006al-20060224.34-fast.flm,5.578504076882478,3462.0,6898.0,18.28695723360819,cfa,0.069,18.35,0.07,-1.89,0.44,-0.05,0.04,37.57,0.18,2006al
2006al,618,sn2006al-20060225.32-fast.flm,6.496236827489728,3324.0,6892.0,22.83728441543304,cfa,0.069,18.35,0.07,-1.89,0.44,-0.05,0.04,37.57,0.18,2006al
2006ax,619,sn2006ax-20060326.29-fast.flm,-6.333975582723125,3482.0,7236.0,105.39334870477829,cfa,0.0179,14.98,0.12,-0.18,0.05,-0.03,0.01,34.35,0.16,2006ax
2006ax,620,sn2006ax-20060402.30-fast.flm,0.5606158512653777,3480.0,7232.0,114.09855588148778,cfa,0.0179,14.98,0.12,-0.18,0.05,-0.03,0.01,34.35,0.16,2006ax
2006ax,813,SN06ax_060330_b01_DUP_WF.dat,-2.409664624065854,3790.0,9032.0,116.96035477544088,csp,0.0179,14.98,0.12,-0.18,0.05,-0.03,0.01,34.35,0.16,2006ax
2006ax,814,SN06ax_060331_b01_DUP_WF.dat,-1.4753048717732158,3790.0,9032.0,97.12662509469887,csp,0.0179,14.98,0.12,-0.18,0.05,-0.03,0.01,34.35,0.16,2006ax
2006ax,815,SN06ax_060402_b01_DUP_WF.dat,0.4032499984039008,3790.0,9032.0,103.64657490500471,csp,0.0179,14.98,0.12,-0.18,0.05,-0.03,0.01,34.35,0.16,2006ax
2006az,621,sn2006az-20060331.37-fast.flm,-0.5276763326440679,3440.0,7140.0,46.47658749160162,cfa,0.0315,16.44,0.07,-1.65,0.09,-0.04,0.01,35.65,0.17,2006az
2006az,622,sn2006az-20060403.30-fast.flm,2.3144039148984943,3430.0,7130.0,4.644797769130995,cfa,0.0315,16.44,0.07,-1.65,0.09,-0.04,0.01,35.65,0.17,2006az
2006bq,623,sn2006bq-20060427.35-fast.flm,6.925301275556433,3460.0,7194.0,33.20121031496123,cfa,0.0215,16.13,0.10,-1.63,0.13,0.13,0.01,34.93,0.19,2006bq
2006bu,98,sn2006bu-20060505.325-ui.flm,6.960222016649041,3144.0,9544.0,21.614999400607108,bsnip,0.0843,18.15,0.08,2.43,0.86,-0.12,0.04,38.05,0.2,2006bu
2006bu,624,sn2006bu-20060505.19-fast.flm,6.835337650326411,3276.0,6800.0,10.203255365579752,cfa,0.0843,18.15,0.08,2.43,0.86,-0.12,0.04,38.05,0.2,2006bu
2006cf,99,sn2006cf-20060523.291-ui.flm,5.503325806101215,3240.0,10030.0,11.625754966175958,bsnip,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cf,625,sn2006cf-20060519.25-fast.flm,1.6235387191411412,3398.0,7060.0,49.781480850040175,cfa,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cf,626,sn2006cf-20060520.16-fast.flm,2.497234895619601,3398.0,7060.0,25.343218927314357,cfa,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cf,627,sn2006cf-20060521.27-fast.flm,3.5629522097751165,3398.0,7060.0,43.43103642151968,cfa,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cf,628,sn2006cf-20060522.26-fast.flm,4.5134568413299885,3396.0,7058.0,35.450273770983884,cfa,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cf,629,sn2006cf-20060524.21-fast.flm,6.385662933773849,3390.0,7052.0,55.106066074249924,cfa,0.0423,17.05,0.06,-0.66,0.32,-0.04,0.02,36.39,0.17,2006cf
2006cj,100,sn2006cj-20060528.349-ui.flm,3.645843579071645,3154.0,9692.0,20.55244064918597,bsnip,0.0684,18.12,0.04,1.40,0.50,-0.05,0.02,37.73,0.17,2006cj
2006cj,630,sn2006cj-20060521.29-fast.flm,-2.9666974858492003,3316.0,5546.0,11.309859206245857,cfa,0.0684,18.12,0.04,1.40,0.50,-0.05,0.02,37.73,0.17,2006cj
2006cj,631,sn2006cj-20060522.29-fast.flm,-2.029944253816361,3314.0,6884.0,21.76847856502373,cfa,0.0684,18.12,0.04,1.40,0.50,-0.05,0.02,37.73,0.17,2006cj
2006cj,632,sn2006cj-20060523.33-fast.flm,-1.055720892501391,3316.0,6886.0,17.307219487593912,cfa,0.0684,18.12,0.04,1.40,0.50,-0.05,0.02,37.73,0.17,2006cj
2006cj,633,sn2006cj-20060528.19-fast.flm,3.4968998151787507,3318.0,6888.0,29.94049753356245,cfa,0.0684,18.12,0.04,1.40,0.50,-0.05,0.02,37.73,0.17,2006cj
2006cp,101,sn2006cp-20060605.281-ui.flm,-5.074885868863546,3290.0,10318.0,47.10344566965878,bsnip,0.0233,15.97,0.09,-0.07,0.11,0.16,0.01,34.88,0.18,2006cp
2006cp,634,sn2006cp-20060604.24-fast.flm,-6.0931889123323835,3460.0,7192.0,62.64319363363678,cfa,0.0233,15.97,0.09,-0.07,0.11,0.16,0.01,34.88,0.18,2006cp
2006cp,635,sn2006cp-20060617.21-fast.flm,6.594025759840715,3460.0,7192.0,83.57676689425801,cfa,0.0233,15.97,0.09,-0.07,0.11,0.16,0.01,34.88,0.18,2006cp
2006cq,102,sn2006cq-20060605.307-ui.flm,1.4594543548485226,3210.0,10060.0,18.809711303997016,bsnip,0.0491,17.56,0.05,0.06,0.50,0.06,0.01,36.73,0.18,2006cq
2006cq,636,sn2006cq-20060531.27-fast.flm,-3.345298315336637,3376.0,7014.0,44.65083864439468,cfa,0.0491,17.56,0.05,0.06,0.50,0.06,0.01,36.73,0.18,2006cq
2006cs,103,sn2006cs-20060605.335-ui.flm,1.8120967962479588,3286.0,10304.0,17.75237684040581,bsnip,,,,,,,,,,2006cs
2006cz,104,sn2006cz-20060620.266-ui.flm,-3.1339988481468777,3266.0,10124.0,30.997407238369732,bsnip,0.0425,16.98,0.06,1.25,0.48,0.21,0.03,35.93,0.2,2006cz
2006cz,105,sn2006cz-20060626.304-ui.flm,2.661739297363958,3230.0,10124.0,0.1253026978312647,bsnip,0.0425,16.98,0.06,1.25,0.48,0.21,0.03,35.93,0.2,2006cz
2006cz,637,sn2006cz-20060617.24-fast.flm,-6.0385870608607375,3396.0,7056.0,39.88117455256944,cfa,0.0425,16.98,0.06,1.25,0.48,0.21,0.03,35.93,0.2,2006cz
2006cz,638,sn2006cz-20060619.26-fast.flm,-4.099635246689038,3394.0,7054.0,41.76711574764827,cfa,0.0425,16.98,0.06,1.25,0.48,0.21,0.03,35.93,0.2,2006cz
2006cz,639,sn2006cz-20060620.24-fast.flm,-3.158955653680855,3396.0,7056.0,39.97291652981479,cfa,0.0425,16.98,0.06,1.25,0.48,0.21,0.03,35.93,0.2,2006cz
2006d,106,sn2006d-20060124.435-ui.flm,2.9020424350545726,3344.0,10460.0,183.392017161871,bsnip,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
